,playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity,hit
11605,4bcWQseNOLnxH4XUgpmgkQ,That Thing - Pop up Live Sessions,7hTAb9DpMKEHcwTnkBNZwX,https://p.scdn.co/mp3-preview/b2790aa5409bee35db09952c8e04ccba5069976f?cid=f6c16355a53748e790f598a2bdb1ad10,27.08.21,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.584,0.696,-3.836,0.0694,0.000728,0,0.184,0.699,137.11,7,1,153347,0,0
11609,4bcWQseNOLnxH4XUgpmgkQ,That Was Then But This Is Now,6KcOqfqdVnPfYJLAFL1OBx,https://p.scdn.co/mp3-preview/3b3756e4847d684132bef00d3658fe1cb8c06aef?cid=f6c16355a53748e790f598a2bdb1ad10,21.03.14,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.637,0.847,-4.282,0.0557,0.0196,0,0.335,0.699,114.99,0,0,212520,1,0
1971,6DjIRlc7hnwSYT3lf95eVy,That'll Be the Day,30hAKpWVyFP502jS2L7MMA,https://p.scdn.co/mp3-preview/6282444dbf970a5f5e49a38939bf663ebc977362?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,16.03.18,"['british alternative rock', 'devon indie', 'modern alternative rock']",0.523,0.611,-8.681,0.0345,0.000654,0.0266,0.0899,0.252,127.979,8,1,170188,10,0
4278,4bcWQseNOLnxH4XUgpmgkQ,That's All Right,1OJkKHmXsZVKtWlECdpDAe,https://p.scdn.co/mp3-preview/53fedfc21e485405e520f5f079f1168de6a2b141?cid=f6c16355a53748e790f598a2bdb1ad10,13.01.17,"['latin', 'latin arena pop', 'latin pop', 'mariachi', 'mexican pop', 'musica mexicana', 'ranchera']",0.692,0.855,-4.77,0.0725,0.24,0,0.0967,0.777,94.984,9,1,228147,71,0
2047,6DjIRlc7hnwSYT3lf95eVy,That's Entertainment - 2021 Version,2KKvial3tU3gY4LyTFR9wA,https://p.scdn.co/mp3-preview/eddb6b0756e086c4bab93b39b5848d3c81ada10e?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,02.07.21,"['champeta', 'colombian pop', 'electro latino', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",0.846,0.787,-3.522,0.0366,0.0931,0,0.0464,0.967,143.971,9,1,179147,0,0
11081,4bcWQseNOLnxH4XUgpmgkQ,That's Me,2Pk2nciOEDDOBWVGkeP0ti,https://p.scdn.co/mp3-preview/0fa32e18e74b7b90054d44a40fd8724bfa47338b?cid=f6c16355a53748e790f598a2bdb1ad10,2007,"['indonesian alternative rock', 'indonesian pop', 'indonesian pop rock', 'indonesian rock']",0.363,0.727,-5.91,0.0317,0.0137,0.00206,0.111,0.309,165.935,0,1,244520,24,0
10233,4bcWQseNOLnxH4XUgpmgkQ,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",463RlFImd4UOXYW3S6oc5z,https://p.scdn.co/mp3-preview/55c8ffa1ea45353a2322c5622f0eff88955b2231?cid=f6c16355a53748e790f598a2bdb1ad10,08.10.21,"['dance pop', 'dutch house', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'slap house', 'tropical house']",0.787,0.914,-3.816,0.155,0.0125,0.00102,0.0783,0.532,122.014,1,0,163279,51,0
302,6DjIRlc7hnwSYT3lf95eVy,That's My Shhh,09gysnJpfQ3ublBmJDfcEC,https://p.scdn.co/mp3-preview/a93f9f690e92994309aa18678649da2c78f47289?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,16.09.21,"['afro r&b', 'ghanaian alternative', 'ghanaian pop']",0.87,0.523,-8.052,0.0602,0.433,2.07E-05,0.113,0.319,110.02,1,0,204764,83,0
10095,4bcWQseNOLnxH4XUgpmgkQ,That's the Way Love Goes,3WALn4IKUl7FlXjBg228nj,https://p.scdn.co/mp3-preview/d2cb6e742a98e6b9041401903fe1a79dd4e5108d?cid=f6c16355a53748e790f598a2bdb1ad10,24.06.13,"['desi pop', 'filmi', 'gujarati pop', 'modern bollywood']",0.682,0.704,-9.445,0.227,0.163,0,0.297,0.618,139.985,0,1,327040,43,0
4406,4bcWQseNOLnxH4XUgpmgkQ,That's What I Like,0sAPOQBs3wgMRi4OQtisa2,https://p.scdn.co/mp3-preview/777ea7380365e4527fef7e87bc064880a2a3c546?cid=f6c16355a53748e790f598a2bdb1ad10,01.10.21,"['albanian pop', 'kosovan pop']",0.748,0.597,-8.224,0.0296,0.239,2.39E-05,0.202,0.533,124.093,5,0,212462,30,0
2043,6DjIRlc7hnwSYT3lf95eVy,The 2019 Big Screen Rap Up,6dFq6OBB6mKpg5BxqMsEfU,https://p.scdn.co/mp3-preview/25a1677e963d5ba6276a3b695d80650500731215?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,30.10.20,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",0.689,0.675,-4.281,0.32,0.531,3.17E-06,0.115,0.604,180.077,0,1,205600,0,0
2068,6DjIRlc7hnwSYT3lf95eVy,The Animal In Me,3ptwDVmowPyMPx8n1SPz7L,https://p.scdn.co/mp3-preview/ce670fbdb561a48d1f317f902b9d84f8e1dcc00a?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,21.08.20,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",0.689,0.675,-4.281,0.32,0.531,3.17E-06,0.115,0.604,180.077,0,1,205600,0,0
1411,6DjIRlc7hnwSYT3lf95eVy,The Ballad of Big Poppa and Diamond Girl,6hgIDN5RsdT3ujELVkZKGO,https://p.scdn.co/mp3-preview/9c83888a289472fda0d1d1146d96a03cdbf9a064?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01.10.21,"['bass house', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'pop edm', 'progressive house']",0.607,0.743,-7.01,0.035,0.0796,0.87,0.246,0.0871,119.978,1,0,200167,50,0
663,6DjIRlc7hnwSYT3lf95eVy,The Ballad of Mona Lisa,6FD311qPAiBDuWYcL5XWOe,https://p.scdn.co/mp3-preview/8f80c8a146a68bb3582305f4936c15ef9e02350f?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,24.09.21,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",0.497,0.757,-4.189,0.127,0.0449,0,0.119,0.507,169.902,11,1,205165,8,0
5773,4bcWQseNOLnxH4XUgpmgkQ,"The Barber of Seville, Act I: Largo al factotum",344NsrmK9vHcqT68Vra3MT,https://p.scdn.co/mp3-preview/8f80c8a146a68bb3582305f4936c15ef9e02350f?cid=f6c16355a53748e790f598a2bdb1ad10,29.10.21,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",0.497,0.757,-4.189,0.127,0.0449,0,0.119,0.507,169.902,11,1,205165,8,0
10099,4bcWQseNOLnxH4XUgpmgkQ,The Battlefield 4 Rap! Yay!,3PYRn2lgbjuVB4w3BPQ8gs,https://p.scdn.co/mp3-preview/e670dd9eafc9644a5ab749c17eccd47a3af4ca4e?cid=f6c16355a53748e790f598a2bdb1ad10,18.05.10,"['glee club', 'hollywood', 'post-teen pop']",0.637,0.902,-5.547,0.0371,0.00532,0.00142,0.106,0.701,105.012,6,1,199413,35,0
5105,4bcWQseNOLnxH4XUgpmgkQ,The Beauty,5Y9fnynLlIvqtM710MHzfz,https://p.scdn.co/mp3-preview/094828c76e27ad40b49fd8304d260125c9df8764?cid=f6c16355a53748e790f598a2bdb1ad10,25.08.17,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']",0.855,0.664,-7.11,0.0607,0.165,3.97E-05,0.0937,0.626,98.015,9,0,226800,69,0
11764,4bcWQseNOLnxH4XUgpmgkQ,The Beginning,3pAwh9JxSJxWyUy3BUBPb4,https://p.scdn.co/mp3-preview/efdbadbd4c7af984ec69396bccc46371fe789be1?cid=f6c16355a53748e790f598a2bdb1ad10,01.02.19,"['colombian pop', 'latin', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino']",0.753,0.522,-5.649,0.259,0.618,5.66E-05,0.106,0.651,174.016,1,0,202547,59,0
9275,4bcWQseNOLnxH4XUgpmgkQ,The Best Crew - Leeyou & Danceey Remix,2Awu4MEQvwHucipV0CMlEa,https://p.scdn.co/mp3-preview/da0819daf91e33365f48074aa867206b5f086793?cid=f6c16355a53748e790f598a2bdb1ad10,17.11.17,['sertanejo pop'],0.676,0.927,-3.245,0.254,0.289,0,0.126,0.888,92.13,1,0,145813,55,0
9329,4bcWQseNOLnxH4XUgpmgkQ,The Big Day,1O5TfKcLVsZk8CVcXxg2l3,https://p.scdn.co/mp3-preview/399855719245f27f67b3391c5f6cfc04a0e08dd3?cid=f6c16355a53748e790f598a2bdb1ad10,20.04.18,['sertanejo pop'],0.626,0.922,-3.159,0.195,0.563,0,0.799,0.859,92.002,1,0,154892,34,0
9027,4bcWQseNOLnxH4XUgpmgkQ,The Blessing - Live,7ueEpawYbw6PNlBQe9UXcy,https://p.scdn.co/mp3-preview/6f5aaf72dbaa02ac230bf93d4f7e2e5a3c2d0188?cid=f6c16355a53748e790f598a2bdb1ad10,28.08.12,['antiviral pop'],0.795,0.83,-6.243,0.225,0.298,0,0.167,0.36,110.052,10,0,250909,18,0
9440,4bcWQseNOLnxH4XUgpmgkQ,The Box,28VVoDolxJ1gUfbOhlQ08T,https://p.scdn.co/mp3-preview/181b2129cdee0c61ee77a701ffccc3473eef7a7b?cid=f6c16355a53748e790f598a2bdb1ad10,2004,"['desi hip hop', 'desi pop', 'pakistani hip hop', 'punjabi hip hop']",0.575,0.822,-5.882,0.0492,0.19,0.000307,0.0814,0.448,83.963,1,0,200507,16,0
10101,4bcWQseNOLnxH4XUgpmgkQ,The Boy Is Mine,5U8WFPCRgWTlU81nFoZAK6,https://p.scdn.co/mp3-preview/c50d799bb25f1343e920eb57aead47def7d70870?cid=f6c16355a53748e790f598a2bdb1ad10,03.12.08,['j-pop'],0.644,0.627,-5.718,0.0252,0.0108,0.000204,0.128,0.349,115.019,1,0,369493,16,0
3995,4bcWQseNOLnxH4XUgpmgkQ,The Boy Is Mine - Radio Edit,5u7twkeask1VIyDeNTElSU,https://p.scdn.co/mp3-preview/cd54943bc65e9c75b3faf00eddcac5a58b80ae21?cid=f6c16355a53748e790f598a2bdb1ad10,15.04.21,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']",0.786,0.899,-0.515,0.127,0.192,0.000189,0.299,0.813,90.025,10,1,216510,75,0
5301,4bcWQseNOLnxH4XUgpmgkQ,The Breakfast Club (I'm Feeling Wild With You),6NidE9hFNlSMBaTZ4NtgP6,https://p.scdn.co/mp3-preview/780da67dfeaeb9ce4888f8c0f6ea7632405b484a?cid=f6c16355a53748e790f598a2bdb1ad10,22.09.17,"['francoton', 'french hip hop', 'pop urbaine']",0.772,0.595,-7.576,0.0629,0.406,0,0.25,0.37,141.97,1,1,170267,58,0
381,6DjIRlc7hnwSYT3lf95eVy,The Bump,5CUA4D216X2XJtk6ePncXS,https://p.scdn.co/mp3-preview/1ef802944053eba8cb9eb3255b50615325f70f76?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,28.09.18,"['classic italian pop', 'italian adult pop']",0.679,0.663,-6.579,0.0264,0.185,0.000896,0.0999,0.741,129.974,0,0,230933,48,0
10803,4bcWQseNOLnxH4XUgpmgkQ,The Business,72qTaNhKoepn3TOOnijb5p,https://p.scdn.co/mp3-preview/849b308d22205aebeec04516cc6a7b24efc6ccb2?cid=f6c16355a53748e790f598a2bdb1ad10,18.12.09,"['belgian dance', 'belgian edm', 'big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']",0.733,0.499,-7.604,0.0545,0.00835,0.813,0.05,0.223,128,7,0,396853,13,0
10412,4bcWQseNOLnxH4XUgpmgkQ,The Business - Vintage Culture & Dubdogz Remix,2KsmZguMePyxkGaYwQhDtC,https://p.scdn.co/mp3-preview/d0a16254d44f22491c3ea18ee2f00c43829d6c4f?cid=f6c16355a53748e790f598a2bdb1ad10,23.01.15,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",0.634,0.9,-4.244,0.096,0.000998,0.000124,0.224,0.373,127.984,5,0,277992,29,0
5142,4bcWQseNOLnxH4XUgpmgkQ,"The Business, Pt. II",2K9mcH5jYpO88m1nv8fGTf,https://p.scdn.co/mp3-preview/66297290b00ada8d53b7921c306142578aa8a4fb?cid=f6c16355a53748e790f598a2bdb1ad10,02.02.18,"['french indie pop', 'french pop', 'new french touch']",0.525,0.837,-4.399,0.0727,0.0634,0,0.281,0.667,92.926,0,0,236640,57,0
9975,4bcWQseNOLnxH4XUgpmgkQ,The Catcher in the Rye,6nJd1lj2QM5kMAsdMAal91,https://p.scdn.co/mp3-preview/dcfaf876b8310f50be946227b02373bc02cadcd5?cid=f6c16355a53748e790f598a2bdb1ad10,04.12.15,"['chanson', 'chanson paillarde', 'french pop']",0.468,0.528,-7.551,0.0337,0.0983,0.0396,0.189,0.232,104.967,5,1,223613,17,0
8465,4bcWQseNOLnxH4XUgpmgkQ,The Cave,3DJRaxtYt7SiR9W8AJZ3SI,https://p.scdn.co/mp3-preview/f3024a036e74d2d9f6df520885c6278addd67ca0?cid=f6c16355a53748e790f598a2bdb1ad10,03.01.06,['classic italian folk pop'],0.265,0.495,-7.231,0.0305,0.743,0.000175,0.253,0.685,92.296,6,1,196162,0,0
9465,4bcWQseNOLnxH4XUgpmgkQ,The City We Call Home,5DEd9hqCUYiZwyJTdvjk70,https://p.scdn.co/mp3-preview/bb3b7869fc779d475bcc841388dbe34bf180e9c4?cid=f6c16355a53748e790f598a2bdb1ad10,21.12.10,"['italian hip hop', 'rap italiano old school']",0.8,0.741,-8.03,0.373,0.332,0,0.655,0.877,94.005,5,0,228467,2,0
10080,4bcWQseNOLnxH4XUgpmgkQ,The Climb,1p4EuR9hrpe4CsGzbQM57B,https://p.scdn.co/mp3-preview/71fe9bb9ff632d7535535890fe56f3bad028973d?cid=f6c16355a53748e790f598a2bdb1ad10,26.11.12,['spanish pop'],0.675,0.885,-5.498,0.0632,0.0447,0,0.168,0.764,100.014,5,1,205240,39,0
4120,4bcWQseNOLnxH4XUgpmgkQ,The Come Down Is Real Too,6ZANrVuAMp2rpjhfbOuJly,https://p.scdn.co/mp3-preview/41432a96c287b806d2616880c0c90766dba822d3?cid=f6c16355a53748e790f598a2bdb1ad10,09.10.15,"['dance pop', 'pop', 'post-teen pop']",0.672,0.593,-4.01,0.0304,0.0223,0,0.214,0.438,98.02,11,0,229080,69,0
6051,4bcWQseNOLnxH4XUgpmgkQ,The Day You Said Goodnight - Pop Punk Version,2tR7fDBnfug5DprENzulBM,https://p.scdn.co/mp3-preview/cab9d9b05efda59ab9a3701db3c065b9a087d0f8?cid=f6c16355a53748e790f598a2bdb1ad10,09.08.19,"['dance pop', 'pop', 'post-teen pop']",0.672,0.593,-4.01,0.0304,0.0223,0,0.214,0.438,98.02,11,0,229080,19,0
11529,4bcWQseNOLnxH4XUgpmgkQ,The Edge Of Glory,47az2OsuBKYFO9ogPD1ykt,https://p.scdn.co/mp3-preview/b1a3f149c2db706b0947a42326fa2d9961b6ca2d?cid=f6c16355a53748e790f598a2bdb1ad10,02.08.19,"['dance pop', 'pop', 'post-teen pop']",0.672,0.593,-4.01,0.0304,0.0223,0,0.214,0.438,98.02,11,0,229080,3,0
1297,6DjIRlc7hnwSYT3lf95eVy,The Edge Of Glory - Radio Edit,6CArMWPDhJeSkiIpfEGxjY,https://p.scdn.co/mp3-preview/18ecdae8f6e5fc0240184df1550cc2644b336b32?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,04.07.06,"['dance pop', 'pop', 'urban contemporary']",0.636,0.938,-4.703,0.0736,0.016,1.30E-06,0.536,0.694,135.023,6,0,261027,18,0
5324,4bcWQseNOLnxH4XUgpmgkQ,The Everlasting Muse,5Wq1mH99ZINxuniL3CkmWq,https://p.scdn.co/mp3-preview/5a7b62b4919fb32912680867aec64d73770ef424?cid=f6c16355a53748e790f598a2bdb1ad10,24.07.15,"['eurodance', 'hands up', 'partyschlager', 'pop house']",0.613,0.927,-3.352,0.0443,0.0065,0.0332,0.184,0.443,128.024,7,1,211952,51,0
5260,4bcWQseNOLnxH4XUgpmgkQ,The Feels,451xbSJldjhszG8UifQUgR,https://p.scdn.co/mp3-preview/2f4cb31099067a075ac7c18997025c03212c6fdf?cid=f6c16355a53748e790f598a2bdb1ad10,27.12.09,['seychelles pop'],0.877,0.762,-5.292,0.124,0.452,0,0.42,0.972,139.967,9,1,203213,43,0
394,6DjIRlc7hnwSYT3lf95eVy,The First Noel,7dvt5DT77W7neWuCfCUOYV,https://p.scdn.co/mp3-preview/02077d13b88ea3def642597b2a7053176c1d621c?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,03.12.21,"['turkish pop', 'turkish trap pop']",0.349,0.557,-7.575,0.0491,0.404,0,0.347,0.408,157.557,5,0,229135,72,0
5630,4bcWQseNOLnxH4XUgpmgkQ,The Funk,6XlSyYFTU1nodeWwwzVgTV,https://p.scdn.co/mp3-preview/35ee82e2870ccaeb2e7ffc3a5aecc44792785f99?cid=f6c16355a53748e790f598a2bdb1ad10,18.05.18,"['hip hop', 'pop rap']",0.831,0.713,-3.646,0.094,0.181,0,0.0572,0.69,132.109,1,0,202853,57,0
186,6DjIRlc7hnwSYT3lf95eVy,The Funky House Anthem - Asino di Medico vs. Terry Stone Remix,4smLSyGtyNJLPb9J1Iuwsb,https://p.scdn.co/mp3-preview/e4e91ec188ba423feb859932fc4960590ea639f7?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,22.03.19,"['french hip hop', 'pop urbaine']",0.789,0.657,-5.941,0.278,0.0428,0,0.093,0.555,137.079,1,1,157274,57,0
11451,4bcWQseNOLnxH4XUgpmgkQ,The Funky House Anthem - Lucas & Steve Remix,26m1oWBeKyDMLWGXG8xpa1,https://p.scdn.co/mp3-preview/ab15de1d0e17d5030c3a0254d83e85e7991b975a?cid=f6c16355a53748e790f598a2bdb1ad10,19.11.21,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']",0.68,0.702,-6.041,0.0527,0.472,0,0.273,0.651,91.019,1,1,172707,0,0
11163,4bcWQseNOLnxH4XUgpmgkQ,The G.O.A.T.,0a8DooqPalkM6zGHezfMBn,https://p.scdn.co/mp3-preview/76b17cdf449a5353f401560f9b77a506258c680f?cid=f6c16355a53748e790f598a2bdb1ad10,18.12.20,"['alternative pop rock', 'neon pop punk', 'pixie', 'pop emo', 'pop punk', 'post-teen pop']",0.492,0.891,-4.063,0.0428,0.0437,0,0.0682,0.718,175.072,4,1,114210,0,0
11390,4bcWQseNOLnxH4XUgpmgkQ,The Gift - Mark Knight Radio Edit,1Q1zK0yIJd34TXXsbwrk2m,https://p.scdn.co/mp3-preview/2a713da6cb8d03035ab480a6a5b46163492ed935?cid=f6c16355a53748e790f598a2bdb1ad10,12.04.11,"['cantautor', 'rock andaluz', 'rock en espanol', 'spanish new wave', 'spanish pop']",0.542,0.849,-6.121,0.0416,0.317,0,0.975,0.627,103.287,4,1,238333,37,0
6762,4bcWQseNOLnxH4XUgpmgkQ,The Giver (Reprise) - Dimension Remix,0lW3ibt1L2RMiVeKgEYG7b,https://p.scdn.co/mp3-preview/ad37dd388dcc82dc55f7785ffff0c9f0a3db4eed?cid=f6c16355a53748e790f598a2bdb1ad10,06.11.20,"['australian dance', 'australian pop', 'pop']",0.546,0.814,-6.191,0.12,0.0218,0,0.0475,0.724,92.986,1,1,205267,1,0
4582,4bcWQseNOLnxH4XUgpmgkQ,The Greatest (feat. Kendrick Lamar),6TTR7tXftck5lU7BPRY7bV,https://p.scdn.co/mp3-preview/c842fd6e54d4a30e8216847205f8ae788b6f49d3?cid=f6c16355a53748e790f598a2bdb1ad10,22.02.19,['nigerian pop'],0.801,0.37,-6.283,0.0536,0.794,0.000595,0.185,0.836,102.003,9,0,134365,67,0
7582,4bcWQseNOLnxH4XUgpmgkQ,The Heart Wants What It Wants,7lZblEGMfbwCQtjFKbQSrT,https://p.scdn.co/mp3-preview/f88515ceca6a23a2aab74faf5f65e7507724a7b7?cid=f6c16355a53748e790f598a2bdb1ad10,22.12.17,"['classic italian pop', 'vintage italian pop']",0.206,0.502,-6.728,0.032,0.85,0,0.401,0.568,89.267,8,1,145600,1,0
5274,4bcWQseNOLnxH4XUgpmgkQ,The Hell Song,3QdtpN3K8s2aDsX6o10KZK,https://p.scdn.co/mp3-preview/e6ac7b103f74c85bf87f6d490da95d0bd78613e9?cid=f6c16355a53748e790f598a2bdb1ad10,26.11.21,['italian pop'],0.76,0.692,-6.243,0.113,0.061,2.80E-06,0.303,0.482,125.041,5,1,195480,68,0
8167,4bcWQseNOLnxH4XUgpmgkQ,The Hills,43N9FRj7uZYIoL8WfM8FlL,https://p.scdn.co/mp3-preview/578db5ee6ba80c42f90e36457e660b3280471f7d?cid=f6c16355a53748e790f598a2bdb1ad10,18.07.13,['classic italian pop'],0.621,0.589,-7.723,0.0287,0.0394,1.22E-06,0.0919,0.426,112.435,5,1,205960,0,0
11329,4bcWQseNOLnxH4XUgpmgkQ,The Holy Mountain,5ovb09UxRZImZtfip1WKTZ,https://p.scdn.co/mp3-preview/bbb18b206f8dd7d44f6ad18cc6b35f8951b80017?cid=f6c16355a53748e790f598a2bdb1ad10,23.08.11,"['classic persian pop', 'persian rock']",0.456,0.513,-8.629,0.0573,0.271,0.0152,0.131,0.336,78.552,5,1,274960,32,0
9325,4bcWQseNOLnxH4XUgpmgkQ,The Homecoming Dance,2MmI4qgDtw73dEj7GlMfoC,https://p.scdn.co/mp3-preview/a5c1d879062f127c6d4305f87bdb922e8f773fda?cid=f6c16355a53748e790f598a2bdb1ad10,15.12.11,"['antiviral pop', 'comic']",0.658,0.697,-5.691,0.0414,0.143,0,0.132,0.184,154.059,0,1,112013,18,0
8820,4bcWQseNOLnxH4XUgpmgkQ,The House That Heaven Built,0hIvS4xH5DEbIhaISd1FDH,https://p.scdn.co/mp3-preview/a5c1d879062f127c6d4305f87bdb922e8f773fda?cid=f6c16355a53748e790f598a2bdb1ad10,15.12.11,"['antiviral pop', 'comic']",0.658,0.697,-5.691,0.0414,0.143,0,0.132,0.184,154.059,0,1,112013,26,0
9863,4bcWQseNOLnxH4XUgpmgkQ,The Hum - Short Edit,6M7681fCrvo6Pqx5fcDGgY,https://p.scdn.co/mp3-preview/c8711d999ca3e7f1af7319d99608b97286cea166?cid=f6c16355a53748e790f598a2bdb1ad10,10.09.07,"['alternative dance', 'alternative rock', 'brooklyn indie', 'chamber pop', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'philly indie', 'stomp and holler']",0.452,0.886,-4.875,0.0822,0.000311,0.00463,0.372,0.17,149.06,9,0,332195,41,0
155,6DjIRlc7hnwSYT3lf95eVy,"The John Dunbar Theme - From ""Dances With Wolves""",2UjNsh4ipNrmog6wdS2JVv,https://p.scdn.co/mp3-preview/30b9013b7185083829992d9c67ec9ef51d73bd24?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01.01.10,"['eurovision', 'german pop']",0.68,0.857,-4.591,0.238,0.204,0,0.0414,0.924,94.928,11,0,175507,61,0
1959,6DjIRlc7hnwSYT3lf95eVy,The Joker And The Queen,43tGX8kveBVTZfAUFHHkk6,https://p.scdn.co/mp3-preview/d493d9abef55fc9e410c436e69310c58ce086f60?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,19.02.21,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",0.537,0.965,-4.489,0.113,6.65E-06,0.239,0.0828,0.742,155.985,2,1,223533,2,0
363,6DjIRlc7hnwSYT3lf95eVy,The Last Dancer - Extended Mix,2RiBogNRfulkNf7fVbPOrJ,https://p.scdn.co/mp3-preview/2dd5ed1b0a012413d7b039f12c0c6c4a3fbb0e62?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,23.02.18,"['folk-pop', 'modern rock', 'pop', 'pop rock']",0.637,0.864,-4.381,0.0468,0.484,0,0.222,0.706,99.995,8,1,214720,71,0
4990,4bcWQseNOLnxH4XUgpmgkQ,The Last Dancer (Mix Cut),5v4GgrXPMghOnBBLmveLac,https://p.scdn.co/mp3-preview/af0172f214a47f1824dc415190901420d497f0ec?cid=f6c16355a53748e790f598a2bdb1ad10,29.04.20,"['dance pop', 'houston rap', 'pop', 'trap queen']",0.822,0.743,-4.772,0.28,0.016,0,0.127,0.636,84.459,10,0,242001,68,0
10369,4bcWQseNOLnxH4XUgpmgkQ,The Last Dancer (Mixed),2gg0liIpvGDYpYwkohctHf,https://p.scdn.co/mp3-preview/6bc1be2a1ef69ac4a1a02c4052613c739ae87c32?cid=f6c16355a53748e790f598a2bdb1ad10,07.09.18,"['edm', 'electro house']",0.786,0.495,-7.949,0.0491,0.0237,0.0604,0.144,0.309,120.02,11,1,294625,37,0
1426,6DjIRlc7hnwSYT3lf95eVy,The Last Good Day of the Year,2sTEiEN6OTO9Xi7ZE2DFs0,https://p.scdn.co/mp3-preview/8b2ca2e59b32d638e5269c35ca57ea272ce896c5?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,29.10.21,"['dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'pop dance', 'tropical house', 'vocal house']",0.658,0.987,-4.697,0.0821,0.000537,0.912,0.736,0.156,126.019,3,0,156190,51,0
1235,6DjIRlc7hnwSYT3lf95eVy,The Last He Said,1QXHDeAxO08YRYmnEazmQd,https://p.scdn.co/mp3-preview/104a3af83aa3f4951f7dfa9e65d6e9235fe9ab19?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,10.12.21,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'rock-and-roll', 'rockabilly', 'soul']",0.537,0.646,-7.408,0.0349,0.562,0,0.174,0.898,141.627,4,1,156760,2,0
250,6DjIRlc7hnwSYT3lf95eVy,The Last Time,37BZB0z9T8Xu7U3e65qxFy,https://p.scdn.co/mp3-preview/422c437efb7274dc71b4d3ab66ba27fbb73aaba5?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,23.04.21,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.65,0.825,-4.645,0.0325,0.0215,2.44E-05,0.0936,0.593,118.091,0,1,191014,87,0
1230,6DjIRlc7hnwSYT3lf95eVy,The Lazy Song,2tP2AQPT72eVUVkEW4ZYqh,https://p.scdn.co/mp3-preview/9cd968322fcb460e6e34413bae1bc1eaafa5a18d?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,08.02.19,"['desi pop', 'filmi', 'hare krishna', 'modern bollywood']",0.475,0.723,-4.711,0.118,0.154,0.000846,0.0718,0.325,65.991,1,1,167640,14,0
11110,4bcWQseNOLnxH4XUgpmgkQ,The Light - Tommie Sunshine & Halfway House Radio Edit,5dYZ382ddDN8xBdJLx7d9e,https://p.scdn.co/mp3-preview/cb545f30bc6b20c964da6c629af07dc25a92b6fd?cid=f6c16355a53748e790f598a2bdb1ad10,19.11.21,"['edm', 'electro house', 'house', 'pop dance']",0.571,0.92,-5.413,0.0404,0.0755,0.0177,0.338,0.4,126.005,8,0,209351,56,0
